,clean_machine,process_number,label,time_frame,filename,vibration_data
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_007,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_007.h5,"[[ 1.500e+01  5.000e+00 -1.036e+03]
 [ 1.000e+00  1.500e+01 -1.024e+03]
 [ 2.100e+01 -9.000e+00 -1.044e+03]
 ...
 [ 5.000e+00  1.700e+01 -1.026e+03]
 [ 1.900e+01 -1.500e+01 -1.032e+03]
 [ 7.000e+00  2.500e+01 -1.028e+03]]"
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_008,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_008.h5,"[[ 1.100e+01 -2.300e+01 -1.024e+03]
 [ 5.000e+00  3.900e+01 -1.044e+03]
 [ 5.000e+00  0.000e+00 -1.030e+03]
 ...
 [ 1.300e+01 -3.000e+00 -1.024e+03]
 [ 1.100e+01  2.100e+01 -1.036e+03]
 [ 9.000e+00  1.000e+00 -1.022e+03]]"
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_009,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_009.h5,"[[   17.    15. -1040.]
 [   11.    23. -1026.]
 [   17.    -5. -1032.]
 ...
 [   13.    13. -1042.]
 [   21.    46. -1038.]
 [   -3.     5. -1028.]]"
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_010,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_010.h5,"[[ 1.000e+00  1.500e+01 -1.024e+03]
 [ 1.700e+01  1.000e+00 -1.032e+03]
 [ 5.000e+00  2.100e+01 -1.032e+03]
 ...
 [-3.000e+00  2.900e+01 -1.020e+03]
 [ 9.000e+00 -1.100e+01 -1.026e+03]
 [ 1.100e+01  2.700e+01 -1.030e+03]]"
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_011,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_011.h5,"[[ 1.900e+01  0.000e+00 -1.028e+03]
 [ 9.000e+00  2.100e+01 -1.024e+03]
 [ 1.500e+01  1.000e+00 -1.020e+03]
 ...
 [ 5.000e+00 -9.000e+00 -1.024e+03]
 [ 1.300e+01  2.100e+01 -1.032e+03]
 [ 1.900e+01 -2.100e+01 -1.028e+03]]"
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_012,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_012.h5,"[[ 0.000e+00  4.200e+01 -1.044e+03]
 [ 5.000e+00 -1.300e+01 -1.024e+03]
 [ 0.000e+00  2.900e+01 -1.034e+03]
 ...
 [ 1.700e+01  1.500e+01 -1.044e+03]
 [ 1.500e+01  1.300e+01 -1.030e+03]
 [ 2.100e+01 -1.000e+00 -1.038e+03]]"
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_013,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_013.h5,"[[ 1.100e+01  1.300e+01 -1.028e+03]
 [ 1.100e+01 -5.000e+00 -1.030e+03]
 [ 1.000e+00  3.100e+01 -1.034e+03]
 ...
 [ 2.500e+01 -3.000e+00 -1.030e+03]
 [-1.300e+01  2.100e+01 -1.044e+03]
 [ 5.000e+00  1.000e+00 -1.028e+03]]"
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_014,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_014.h5,"[[    9.    13. -1044.]
 [    9.    19. -1030.]
 [   15.    -3. -1030.]
 ...
 [   13.     5. -1036.]
 [   11.    27. -1018.]
 [    9.    -7. -1038.]]"
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_015,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_015.h5,"[[   13.    13. -1036.]
 [    7.     9. -1024.]
 [   19.   -19. -1034.]
 ...
 [   21.    -5. -1018.]
 [   35.    17. -1024.]
 [    0.   -37. -1024.]]"
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_016,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_016.h5,"[[    0.    42. -1036.]
 [    9.   -15. -1018.]
 [   13.    27. -1040.]
 ...
 [    5.    23. -1024.]
 [   11.    -9. -1024.]
 [   15.    27. -1036.]]"
M02_OP12_good_Aug_2019_M02_Aug_2019_OP12_017,M02,OP12,good,Aug_2019,M02_Aug_2019_OP12_017.h5,"[[   11.    19. -1032.]
 [    7.    46. -1009.]
 [   11.    15. -1018.]
 ...
 [   13.    13. -1044.]
 [   19.     9. -1022.]
 [   13.    11. -1036.]]"
M02_OP12_good_Aug_2020_M02_Aug_2020_OP12_000,M02,OP12,good,Aug_2020,M02_Aug_2020_OP12_000.h5,"[[    9     9 -1032]
 [   11    19 -1028]
 [   17    -7 -1018]
 ...
 [   21   -15 -1034]
 [    7    44 -1030]
 [   15   -23 -1015]]"
M02_OP12_good_Aug_2020_M02_Aug_2020_OP12_001,M02,OP12,good,Aug_2020,M02_Aug_2020_OP12_001.h5,"[[   13    48 -1046]
 [   13   -19 -1001]
 [   17    17 -1038]
 ...
 [   15    -5 -1032]
 [   -1    46 -1026]
 [   11   -19 -1026]]"
M02_OP12_good_Aug_2020_M02_Aug_2020_OP12_002,M02,OP12,good,Aug_2020,M02_Aug_2020_OP12_002.h5,"[[   11    17 -1022]
 [   19     0 -1048]
 [    5    37 -1038]
 ...
 [    9    -1 -1036]
 [   19    -3 -1042]
 [    7    29 -1034]]"
M02_OP12_good_Aug_2020_M02_Aug_2020_OP12_003,M02,OP12,good,Aug_2020,M02_Aug_2020_OP12_003.h5,"[[   19    17 -1052]
 [   11    21 -1028]
 [   15    -5 -1040]
 ...
 [   13     1 -1057]
 [    7    33 -1026]
 [   19   -39 -1032]]"
M02_OP12_good_Aug_2021_M02_Aug_2021_OP12_000,M02,OP12,good,Aug_2021,M02_Aug_2021_OP12_000.h5,"[[    0    35 -1015]
 [   15   -27 -1048]
 [   -5    48 -1028]
 ...
 [    3    33 -1044]
 [   13    -9 -1024]
 [    9    -5 -1046]]"
M02_OP12_good_Aug_2021_M02_Aug_2021_OP12_001,M02,OP12,good,Aug_2021,M02_Aug_2021_OP12_001.h5,"[[    0     5 -1034]
 [    7     1 -1038]
 [    1    33 -1030]
 ...
 [   25   -11 -1036]
 [   -5    40 -1034]
 [    0   -15 -1028]]"
M02_OP12_good_Aug_2021_M02_Aug_2021_OP12_002,M02,OP12,good,Aug_2021,M02_Aug_2021_OP12_002.h5,"[[   13   -21 -1030]
 [    9    15 -1036]
 [   13     3 -1016]
 ...
 [   -9    11 -1024]
 [    9   -19 -1038]
 [    0    35 -1024]]"
M02_OP12_good_Feb_2019_M02_Feb_2019_OP12_000,M02,OP12,good,Feb_2019,M02_Feb_2019_OP12_000.h5,"[[ 1.700e+01 -1.100e+01 -1.044e+03]
 [ 9.000e+00  2.900e+01 -1.044e+03]
 [ 1.000e+00  1.900e+01 -1.036e+03]
 ...
 [ 9.000e+00 -1.000e+00 -1.056e+03]
 [ 5.000e+00  2.700e+01 -1.057e+03]
 [ 3.000e+00 -9.000e+00 -1.050e+03]]"
M02_OP12_good_Feb_2020_M02_Feb_2020_OP12_000,M02,OP12,good,Feb_2020,M02_Feb_2020_OP12_000.h5,"[[   13    -9 -1013]
 [   11    29 -1032]
 [    3    15 -1024]
 ...
 [   21    11 -1036]
 [   15    13 -1046]
 [    1   -19 -1032]]"
M02_OP12_good_Feb_2020_M02_Feb_2020_OP12_001,M02,OP12,good,Feb_2020,M02_Feb_2020_OP12_001.h5,"[[    5    13 -1020]
 [   23     7 -1024]
 [   17    42 -1032]
 ...
 [    3     9 -1020]
 [   11     5 -1036]
 [   13    35 -1030]]"
M02_OP12_good_Feb_2020_M02_Feb_2020_OP12_002,M02,OP12,good,Feb_2020,M02_Feb_2020_OP12_002.h5,"[[   21     5 -1024]
 [   -3    40 -1030]
 [   15    -9 -1022]
 ...
 [   19     3 -1032]
 [   13    27 -1028]
 [   13   -15 -1026]]"
M02_OP12_good_Feb_2020_M02_Feb_2020_OP12_003,M02,OP12,good,Feb_2020,M02_Feb_2020_OP12_003.h5,"[[    7    -7 -1015]
 [    7    37 -1032]
 [    9    17 -1024]
 ...
 [    9    27 -1036]
 [    9     9 -1024]
 [   13     7 -1038]]"
M02_OP12_good_Feb_2020_M02_Feb_2020_OP12_004,M02,OP12,good,Feb_2020,M02_Feb_2020_OP12_004.h5,"[[   17    15 -1034]
 [   11     9 -1026]
 [   21     3 -1034]
 ...
 [   13     0 -1020]
 [   11    33 -1044]
 [    5     5 -1022]]"
M02_OP12_good_Feb_2020_M02_Feb_2020_OP12_005,M02,OP12,good,Feb_2020,M02_Feb_2020_OP12_005.h5,"[[   13     7 -1026]
 [   13    13 -1032]
 [   11    13 -1038]
 ...
 [   15     5 -1044]
 [   11    19 -1026]
 [   15    -3 -1032]]"
M02_OP12_good_Feb_2021_M02_Feb_2021_OP12_000,M02,OP12,good,Feb_2021,M02_Feb_2021_OP12_000.h5,"[[    7     5 -1038]
 [   -1    13 -1011]
 [    3   -27 -1042]
 ...
 [  -21    23 -1044]
 [   -7   -13 -1022]
 [   -1    27 -1028]]"
M02_OP12_good_Feb_2021_M02_Feb_2021_OP12_001,M02,OP12,good,Feb_2021,M02_Feb_2021_OP12_001.h5,"[[   19    13 -1048]
 [   -5    19 -1020]
 [    9    -7 -1038]
 ...
 [   15   -15 -1040]
 [    9    37 -1038]
 [   19    -3 -1032]]"
M02_OP12_good_Feb_2021_M02_Feb_2021_OP12_002,M02,OP12,good,Feb_2021,M02_Feb_2021_OP12_002.h5,"[[    3    54 -1016]
 [   25   -39 -1024]
 [    7    35 -1036]
 ...
 [   19   -33 -1042]
 [  -17    42 -1016]
 [   19   -31 -1036]]"
M02_OP12_good_Feb_2021_M02_Feb_2021_OP12_003,M02,OP12,good,Feb_2021,M02_Feb_2021_OP12_003.h5,"[[   11     5 -1042]
 [    0    40 -1020]
 [   19   -17 -1042]
 ...
 [   11     1 -1048]
 [    3    25 -1030]
 [   11   -17 -1048]]"
M02_OP12_good_Feb_2021_M02_Feb_2021_OP12_004,M02,OP12,good,Feb_2021,M02_Feb_2021_OP12_004.h5,"[[   13   -33 -1040]
 [    3    25 -1046]
 [    0     1 -1034]
 ...
 [    3    15 -1024]
 [    9   -15 -1042]
 [   -7    27 -1036]]"
M02_OP12_good_Feb_2021_M02_Feb_2021_OP12_005,M02,OP12,good,Feb_2021,M02_Feb_2021_OP12_005.h5,"[[    1    15 -1024]
 [   19   -15 -1046]
 [   -7    39 -1016]
 ...
 [    1     1 -1040]
 [   -3    21 -1026]
 [   19   -11 -1030]]"
M02_OP12_good_Feb_2021_M02_Feb_2021_OP12_006,M02,OP12,good,Feb_2021,M02_Feb_2021_OP12_006.h5,"[[    0   -11 -1028]
 [   13     9 -1044]
 [    0     9 -1018]
 ...
 [   11    27 -1050]
 [    5    13 -1040]
 [    7   -15 -1034]]"
M02_OP12_good_Feb_2021_M02_Feb_2021_OP12_007,M02,OP12,good,Feb_2021,M02_Feb_2021_OP12_007.h5,"[[    3    15 -1018]
 [   17   -11 -1040]
 [   -7    37 -1022]
 ...
 [    5    -1 -1020]
 [    9    25 -1038]
 [    7    -5 -1028]]"
M02_OP12_good_Feb_2021_M02_Feb_2021_OP12_008,M02,OP12,good,Feb_2021,M02_Feb_2021_OP12_008.h5,"[[   19     5 -1011]
 [   19    -3 -1038]
 [  -21    27 -1016]
 ...
 [    0    13 -1022]
 [   -7     0 -1052]
 [  -21    42 -1028]]"
M02_OP12_good_Feb_2021_M02_Feb_2021_OP12_009,M02,OP12,good,Feb_2021,M02_Feb_2021_OP12_009.h5,"[[   11   -21 -1028]
 [    9    44 -1018]
 [   11   -27 -1030]
 ...
 [    9    -9 -1048]
 [   -3    35 -1024]
 [   -1   -29 -1038]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_000,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_000.h5,"[[ 7.000e+00 -3.000e+00 -1.026e+03]
 [ 5.000e+00  9.000e+00 -1.044e+03]
 [ 0.000e+00  2.500e+01 -1.026e+03]
 ...
 [ 1.500e+01  1.300e+01 -1.038e+03]
 [-1.000e+00  1.900e+01 -1.044e+03]
 [ 9.000e+00 -1.500e+01 -1.036e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_001,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_001.h5,"[[ 1.300e+01  1.900e+01 -1.038e+03]
 [ 7.000e+00  0.000e+00 -1.032e+03]
 [ 1.300e+01  1.000e+00 -1.050e+03]
 ...
 [ 2.700e+01  2.100e+01 -1.042e+03]
 [ 1.000e+00  3.000e+00 -1.032e+03]
 [ 1.700e+01 -1.900e+01 -1.036e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_002,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_002.h5,"[[    9.     0. -1020.]
 [    9.    11. -1038.]
 [    5.    13. -1026.]
 ...
 [   19.     0. -1034.]
 [    5.    27. -1028.]
 [   15.     0. -1024.]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_003,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_003.h5,"[[ 7.000e+00  1.700e+01 -1.048e+03]
 [ 3.000e+00  2.500e+01 -1.020e+03]
 [ 7.000e+00 -1.000e+00 -1.030e+03]
 ...
 [ 2.300e+01  1.000e+00 -1.042e+03]
 [ 0.000e+00  7.000e+00 -1.044e+03]
 [ 0.000e+00 -9.000e+00 -1.028e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_004,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_004.h5,"[[    9.   -11. -1020.]
 [    9.    17. -1038.]
 [    3.    11. -1028.]
 ...
 [    3.     5. -1034.]
 [   11.     5. -1026.]
 [   21.    -5. -1020.]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_005,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_005.h5,"[[ 9.000e+00  1.100e+01 -1.034e+03]
 [ 1.500e+01 -5.000e+00 -1.038e+03]
 [ 9.000e+00  3.500e+01 -1.034e+03]
 ...
 [ 1.300e+01  1.900e+01 -1.034e+03]
 [-1.700e+01  1.900e+01 -1.030e+03]
 [-1.000e+00 -1.500e+01 -1.020e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_006,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_006.h5,"[[    9.    23. -1038.]
 [   13.   -15. -1032.]
 [   15.    15. -1028.]
 ...
 [   11.   -17. -1034.]
 [    9.    25. -1028.]
 [    9.    -5. -1022.]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_007,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_007.h5,"[[ 1.000e+00 -1.000e+00 -1.013e+03]
 [ 1.500e+01 -3.000e+00 -1.034e+03]
 [ 5.000e+00  3.100e+01 -1.026e+03]
 ...
 [ 3.000e+00  2.700e+01 -1.046e+03]
 [ 1.100e+01  9.000e+00 -1.020e+03]
 [ 1.700e+01  3.000e+00 -1.032e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_008,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_008.h5,"[[    5.    40. -1028.]
 [   11.    -3. -1030.]
 [    9.    23. -1042.]
 ...
 [   15.    13. -1030.]
 [   11.    11. -1028.]
 [   19.    -3. -1034.]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_009,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_009.h5,"[[ 9.000e+00 -5.000e+00 -1.034e+03]
 [ 1.900e+01  7.000e+00 -1.050e+03]
 [ 9.000e+00  2.900e+01 -1.028e+03]
 ...
 [ 9.000e+00  1.900e+01 -1.036e+03]
 [ 9.000e+00 -5.000e+00 -1.026e+03]
 [ 1.000e+00  1.100e+01 -1.034e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_010,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_010.h5,"[[ 7.000e+00 -7.000e+00 -1.007e+03]
 [ 0.000e+00  3.000e+00 -1.034e+03]
 [ 0.000e+00  2.700e+01 -1.024e+03]
 ...
 [-1.000e+00  5.000e+00 -1.040e+03]
 [ 1.900e+01  3.500e+01 -1.034e+03]
 [ 2.100e+01  3.000e+00 -1.038e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_011,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_011.h5,"[[ 1.300e+01  7.000e+00 -1.032e+03]
 [-1.000e+00  2.900e+01 -1.024e+03]
 [ 1.300e+01 -1.500e+01 -1.032e+03]
 ...
 [ 1.000e+00  1.700e+01 -1.040e+03]
 [ 2.100e+01 -1.300e+01 -1.032e+03]
 [ 1.300e+01  3.700e+01 -1.038e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_012,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_012.h5,"[[    9.     3. -1015.]
 [    9.    15. -1044.]
 [   -5.    27. -1026.]
 ...
 [   13.    23. -1036.]
 [    7.    -7. -1032.]
 [    5.    23. -1034.]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_013,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_013.h5,"[[   13.    35. -1036.]
 [   21.   -15. -1028.]
 [   17.    25. -1036.]
 ...
 [    3.     5. -1024.]
 [    5.     9. -1036.]
 [    7.    27. -1028.]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_014,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_014.h5,"[[ 9.000e+00 -1.900e+01 -1.030e+03]
 [ 9.000e+00  2.500e+01 -1.038e+03]
 [ 1.000e+00  0.000e+00 -1.024e+03]
 ...
 [ 1.300e+01  1.100e+01 -1.030e+03]
 [ 9.000e+00  1.900e+01 -1.052e+03]
 [ 3.000e+00  1.700e+01 -1.038e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_015,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_015.h5,"[[    9.   -23. -1040.]
 [    5.    27. -1034.]
 [    9.     0. -1018.]
 ...
 [   15.    19. -1024.]
 [   19.     9. -1040.]
 [    7.    31. -1032.]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_016,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_016.h5,"[[   11.   -15. -1032.]
 [   13.    21. -1034.]
 [    9.     3. -1022.]
 ...
 [    7.    29. -1036.]
 [   13.     0. -1026.]
 [   11.    19. -1036.]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_017,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_017.h5,"[[   15.   -13. -1030.]
 [   15.    13. -1056.]
 [    9.    17. -1034.]
 ...
 [   -5.    19. -1038.]
 [    5.    15. -1026.]
 [    9.   -11. -1032.]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_018,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_018.h5,"[[ 1.000e+00  4.000e+01 -1.032e+03]
 [ 3.000e+00 -2.300e+01 -1.026e+03]
 [ 1.100e+01  2.300e+01 -1.044e+03]
 ...
 [ 9.000e+00  1.300e+01 -1.028e+03]
 [ 9.000e+00  1.000e+00 -1.040e+03]
 [ 5.000e+00  2.900e+01 -1.040e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_019,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_019.h5,"[[ 1.000e+00  1.700e+01 -1.030e+03]
 [ 1.300e+01 -1.100e+01 -1.034e+03]
 [-3.000e+00  3.900e+01 -1.034e+03]
 ...
 [ 1.300e+01 -7.000e+00 -1.024e+03]
 [ 9.000e+00  2.100e+01 -1.032e+03]
 [ 7.000e+00  1.300e+01 -1.022e+03]]"
M02_OP13_good_Aug_2019_M02_Aug_2019_OP13_020,M02,OP13,good,Aug_2019,M02_Aug_2019_OP13_020.h5,"[[ 9.000e+00 -1.700e+01 -1.026e+03]
 [ 1.000e+00  3.300e+01 -1.040e+03]
 [ 1.100e+01 -5.000e+00 -1.013e+03]
 ...
 [-3.000e+00  2.100e+01 -1.024e+03]
 [ 9.000e+00 -9.000e+00 -1.028e+03]
 [ 3.000e+00  2.900e+01 -1.046e+03]]"
M02_OP13_good_Aug_2020_M02_Aug_2020_OP13_000,M02,OP13,good,Aug_2020,M02_Aug_2020_OP13_000.h5,"[[   11   -11 -1018]
 [   13    42 -1042]
 [   13     1 -1020]
 ...
 [    7   -23 -1022]
 [    9    42 -1032]
 [   11   -13 -1018]]"
M02_OP13_good_Aug_2020_M02_Aug_2020_OP13_001,M02,OP13,good,Aug_2020,M02_Aug_2020_OP13_001.h5,"[[   15   -31 -1020]
 [   15    39 -1040]
 [    9    -3 -1015]
 ...
 [   19   -27 -1032]
 [    7    39 -1054]
 [   13    -5 -1013]]"
M02_OP13_good_Aug_2020_M02_Aug_2020_OP13_002,M02,OP13,good,Aug_2020,M02_Aug_2020_OP13_002.h5,"[[   21   -29 -1026]
 [   19    37 -1048]
 [   17    -3 -1028]
 ...
 [    9    40 -1034]
 [   13   -15 -1013]
 [   17    29 -1048]]"
M02_OP13_good_Aug_2020_M02_Aug_2020_OP13_003,M02,OP13,good,Aug_2020,M02_Aug_2020_OP13_003.h5,"[[   13   -19 -1020]
 [   21     3 -1046]
 [    9    25 -1032]
 ...
 [    7    15 -1028]
 [    7   -13 -1044]
 [    9    39 -1032]]"
M02_OP13_good_Aug_2020_M02_Aug_2020_OP13_004,M02,OP13,good,Aug_2020,M02_Aug_2020_OP13_004.h5,"[[    1    25 -1028]
 [   15   -37 -1018]
 [   11    19 -1026]
 ...
 [    9    25 -1044]
 [    7    -1 -1030]
 [   13     1 -1040]]"
M02_OP13_good_Aug_2021_M02_Aug_2021_OP13_000,M02,OP13,good,Aug_2021,M02_Aug_2021_OP13_000.h5,"[[    9     0 -1048]
 [   -5     9 -1016]
 [    7   -31 -1046]
 ...
 [    7   -15 -1032]
 [    5    19 -1038]
 [    3    13 -1020]]"
M02_OP13_good_Aug_2021_M02_Aug_2021_OP13_001,M02,OP13,good,Aug_2021,M02_Aug_2021_OP13_001.h5,"[[    9    31 -1024]
 [    5   -11 -1026]
 [   13     9 -1044]
 ...
 [    3     9 -1024]
 [   11    -9 -1050]
 [    1    33 -1030]]"
M02_OP13_good_Aug_2021_M02_Aug_2021_OP13_002,M02,OP13,good,Aug_2021,M02_Aug_2021_OP13_002.h5,"[[   19   -21 -1052]
 [    0    50 -1026]
 [    9   -44 -1034]
 ...
 [  -13    21 -1024]
 [   13    -3 -1034]
 [    1    35 -1016]]"
M02_OP13_good_Aug_2021_M02_Aug_2021_OP13_003,M02,OP13,good,Aug_2021,M02_Aug_2021_OP13_003.h5,"[[    7     5 -1018]
 [   17   -23 -1052]
 [   -3    31 -1018]
 ...
 [   -5    25 -1024]
 [    7   -25 -1034]
 [   -3    37 -1024]]"
M02_OP13_good_Feb_2019_M02_Feb_2019_OP13_000,M02,OP13,good,Feb_2019,M02_Feb_2019_OP13_000.h5,"[[ 0.000e+00 -3.000e+00 -1.054e+03]
 [ 1.300e+01  0.000e+00 -1.048e+03]
 [ 5.000e+00  3.000e+00 -1.040e+03]
 ...
 [ 2.100e+01 -3.000e+00 -1.052e+03]
 [-1.000e+00  5.000e+00 -1.067e+03]
 [-2.900e+01 -1.100e+01 -1.059e+03]]"
M02_OP13_good_Feb_2019_M02_Feb_2019_OP13_001,M02,OP13,good,Feb_2019,M02_Feb_2019_OP13_001.h5,"[[ 3.000e+00  1.900e+01 -1.050e+03]
 [ 5.000e+00 -7.000e+00 -1.034e+03]
 [ 7.000e+00  7.000e+00 -1.040e+03]
 ...
 [ 1.000e+00  1.700e+01 -1.054e+03]
 [ 1.700e+01 -9.000e+00 -1.054e+03]
 [ 1.500e+01  2.700e+01 -1.044e+03]]"
M02_OP13_good_Feb_2019_M02_Feb_2019_OP13_002,M02,OP13,good,Feb_2019,M02_Feb_2019_OP13_002.h5,"[[-1.000e+00 -5.000e+00 -1.046e+03]
 [-7.000e+00  2.900e+01 -1.056e+03]
 [ 1.000e+00 -1.900e+01 -1.044e+03]
 ...
 [ 1.500e+01  7.000e+00 -1.052e+03]
 [ 3.000e+00 -1.300e+01 -1.040e+03]
 [ 5.000e+00  1.700e+01 -1.048e+03]]"
M02_OP13_good_Feb_2020_M02_Feb_2020_OP13_000,M02,OP13,good,Feb_2020,M02_Feb_2020_OP13_000.h5,"[[    9    52 -1030]
 [    9   -25 -1009]
 [   13    29 -1038]
 ...
 [   11     9 -1034]
 [    7    29 -1032]
 [   17    -3 -1026]]"
M02_OP13_good_Feb_2020_M02_Feb_2020_OP13_001,M02,OP13,good,Feb_2020,M02_Feb_2020_OP13_001.h5,"[[    9    -7 -1030]
 [    7    31 -1028]
 [   11   -17 -1024]
 ...
 [   -1    29 -1034]
 [    0    23 -1028]
 [    5    -1 -1024]]"
M02_OP13_good_Feb_2020_M02_Feb_2020_OP13_002,M02,OP13,good,Feb_2020,M02_Feb_2020_OP13_002.h5,"[[   19     3 -1034]
 [   21    11 -1036]
 [   21    29 -1034]
 ...
 [   11    17 -1030]
 [    7    17 -1018]
 [   17     3 -1030]]"
M02_OP13_good_Feb_2020_M02_Feb_2020_OP13_003,M02,OP13,good,Feb_2020,M02_Feb_2020_OP13_003.h5,"[[   19   -19 -1036]
 [   19    25 -1056]
 [   11     0 -1016]
 ...
 [    7     3 -1030]
 [   13    15 -1038]
 [    1    17 -1024]]"
M02_OP13_good_Feb_2020_M02_Feb_2020_OP13_004,M02,OP13,good,Feb_2020,M02_Feb_2020_OP13_004.h5,"[[    0    39 -1028]
 [   13   -31 -1028]
 [    1    46 -1048]
 ...
 [   39    62 -1024]
 [   15     1 -1044]
 [  -31     0 -1018]]"
M02_OP13_good_Feb_2020_M02_Feb_2020_OP13_005,M02,OP13,good,Feb_2020,M02_Feb_2020_OP13_005.h5,"[[   17   -11 -1030]
 [   19    44 -1036]
 [   13   -29 -1007]
 ...
 [    3    21 -1030]
 [    5    23 -1030]
 [   19     3 -1032]]"
M02_OP13_good_Feb_2021_M02_Feb_2021_OP13_000,M02,OP13,good,Feb_2021,M02_Feb_2021_OP13_000.h5,"[[   -3    23 -1030]
 [   15   -33 -1042]
 [   -1    31 -1036]
 ...
 [  -21    23 -1034]
 [   29     0 -1028]
 [   19    -1 -1046]]"
M02_OP13_good_Feb_2021_M02_Feb_2021_OP13_001,M02,OP13,good,Feb_2021,M02_Feb_2021_OP13_001.h5,"[[   15    33 -1016]
 [   21   -19 -1050]
 [   -3    37 -1040]
 ...
 [  -15    17 -1048]
 [    7     9 -1030]
 [   50     5 -1046]]"
M02_OP13_good_Feb_2021_M02_Feb_2021_OP13_002,M02,OP13,good,Feb_2021,M02_Feb_2021_OP13_002.h5,"[[  -13    33 -1020]
 [   -1   -46 -1034]
 [  -13    58 -1018]
 ...
 [   21   -31 -1028]
 [    9    39 -1044]
 [    3     1 -1032]]"
M02_OP13_good_Feb_2021_M02_Feb_2021_OP13_003,M02,OP13,good,Feb_2021,M02_Feb_2021_OP13_003.h5,"[[   -7    40 -1034]
 [    9   -11 -1026]
 [    9     3 -1059]
 ...
 [   13     5 -1020]
 [    7     9 -1050]
 [    1    29 -1024]]"
M02_OP13_good_Feb_2021_M02_Feb_2021_OP13_004,M02,OP13,good,Feb_2021,M02_Feb_2021_OP13_004.h5,"[[   -9    42 -1026]
 [   25   -37 -1040]
 [    0    52 -1030]
 ...
 [   27   -29 -1040]
 [  -19    46 -1032]
 [   17   -23 -1018]]"
